timestamp,Input throttle (%),Actual throttle (%),Volts (V),Aux volts (V),Amps (A),Amp hours (Ah),Motor speed (RPM),Speed (m/s),Distance (m),Temp1 (C),Temp2 (C),Gear ratio,Gear,Ideal gear,Efficiency (Wh/km),Steering angle (deg),Brake,Fan status,Fan duty (%),Latitude (deg),Longitude (deg),Altitude (m),Bearing (deg),SpeedGPS (m/s),GPSTime,GPSAccuracy (m),Lap,Vehicle name,Mode,Bluetooth,SFLBearing (deg),ObserverBearing (deg),Slope (deg),PerformanceMetric,Mangled data
1570599525765,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,179.9,166.5,0.0,1011526782000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.8,0.0,1
1570599526025,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215967,179.9,166.5,0.0,1011526782000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.8,0.0,1
1570599526282,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,183.4,138.8,0.0,1011526784000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599526543,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,183.4,138.8,0.0,1011526784000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599526806,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,183.4,138.8,0.0,1011526784000.0,11.0,0,,DEMO,RECONNECTING,0,0,89.9,0.0,1
1570599527059,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,183.4,138.8,0.0,1011526784000.0,11.0,0,,DEMO,DISCONNECTED,0,0,89.9,0.0,1
1570599527317,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,183.4,138.8,0.0,1011526784000.0,11.0,0,,DEMO,DISCONNECTED,0,0,89.9,0.0,1
1570599527573,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,183.4,138.8,0.0,1011526784000.0,11.0,0,,DEMO,DISCONNECTED,0,0,89.9,0.0,1
1570599527827,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,183.4,138.8,0.0,1011526784000.0,11.0,0,,DEMO,DISCONNECTED,0,0,89.9,0.0,1
1570599528078,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,183.4,138.8,0.0,1011526784000.0,11.0,0,,DEMO,DISCONNECTED,0,0,89.9,0.0,1
1570599528330,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,186.4,128.3,0.0,1011526786000.0,11.0,0,,DEMO,DISCONNECTED,0,0,90.0,0.0,1
1570599528582,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,186.4,128.3,0.0,1011526786000.0,11.0,0,,DEMO,DISCONNECTED,0,0,90.0,0.0,1
1570599528838,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,186.4,128.3,0.0,1011526786000.0,11.0,0,,DEMO,DISCONNECTED,0,0,90.0,0.0,1
1570599529098,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,186.4,128.3,0.0,1011526786000.0,11.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599529357,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,186.4,128.3,0.0,1011526786000.0,11.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599529611,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,186.4,128.3,0.0,1011526786000.0,11.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599529863,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,186.4,128.3,0.0,1011526786000.0,11.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599530149,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,186.4,128.3,0.0,1011526786000.0,11.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599530417,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.3,117.5,0.0,1011526788000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599530669,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.3,117.5,0.0,1011526788000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599530936,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.3,117.5,0.0,1011526788000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599531205,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.3,117.5,0.0,1011526788000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599531460,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.3,117.5,0.0,1011526788000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599531712,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.3,117.5,0.0,1011526788000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599531973,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.3,117.5,0.0,1011526788000.0,11.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599532232,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,179.9,89.9,0.0,1011526790000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.9,0.0,1
1570599532498,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,179.9,89.9,0.0,1011526790000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.9,0.0,1
1570599532766,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,179.9,89.9,0.0,1011526790000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.9,0.0,1
1570599533028,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,179.9,89.9,0.0,1011526790000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.9,0.0,1
1570599533303,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,179.9,89.9,0.0,1011526790000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.9,0.0,1
1570599533577,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,179.9,89.9,0.0,1011526790000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.9,0.0,1
1570599533841,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,179.9,89.9,0.0,1011526790000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.9,0.0,1
1570599534101,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,179.9,89.9,0.0,1011526790000.0,11.0,0,,DEMO,RECONNECTING,0,0,-89.9,0.0,1
1570599534386,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.4,86.3,0.0,1011526792000.0,10.7,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599534639,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.4,86.3,0.0,1011526792000.0,10.7,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599534891,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.4,86.3,0.0,1011526792000.0,10.7,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599535143,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.4,86.3,0.0,1011526792000.0,10.7,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599535399,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.4,86.3,0.0,1011526792000.0,10.7,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599535652,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.4,86.3,0.0,1011526792000.0,10.7,0,,DEMO,DISCONNECTED,0,0,90.0,0.0,1
1570599535909,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.4,86.3,0.0,1011526792000.0,10.7,0,,DEMO,DISCONNECTED,0,0,90.0,0.0,1
1570599536162,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.6,83.9,0.0,1011526794000.0,10.3,0,,DEMO,DISCONNECTED,0,0,90.0,0.0,1
1570599536418,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.6,83.9,0.0,1011526794000.0,10.3,0,,DEMO,DISCONNECTED,0,0,90.0,0.0,1
1570599536674,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.6,83.9,0.0,1011526794000.0,10.3,0,,DEMO,DISCONNECTED,0,0,90.0,0.0,1
1570599536933,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.6,83.9,0.0,1011526794000.0,10.3,0,,DEMO,DISCONNECTED,0,0,90.0,0.0,1
1570599537186,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.6,83.9,0.0,1011526794000.0,10.3,0,,DEMO,DISCONNECTED,0,0,90.0,0.0,1
1570599537438,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.6,83.9,0.0,1011526794000.0,10.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599537693,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.6,83.9,0.0,1011526794000.0,10.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599537950,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.6,83.9,0.0,1011526794000.0,10.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599538207,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,182.3,79.5,0.0,1011526796000.0,10.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599538475,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,182.3,79.5,0.0,1011526796000.0,10.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599538729,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,182.3,79.5,0.0,1011526796000.0,10.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599538992,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,182.3,79.5,0.0,1011526796000.0,10.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599539252,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,182.3,79.5,0.0,1011526796000.0,10.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599539505,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,182.3,79.5,0.0,1011526796000.0,10.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599539768,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,182.3,79.5,0.0,1011526796000.0,10.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599540057,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,182.3,79.5,0.0,1011526796000.0,10.3,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599540323,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.0,282.3,0.0,1011526798000.0,10.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599540582,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.0,282.3,0.0,1011526798000.0,10.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599540842,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.0,282.3,0.0,1011526798000.0,10.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599541103,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.0,282.3,0.0,1011526798000.0,10.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599541378,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.0,282.3,0.0,1011526798000.0,10.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599541633,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.0,282.3,0.0,1011526798000.0,10.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599541896,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.0,282.3,0.0,1011526798000.0,10.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599542149,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.0,282.3,0.0,1011526798000.0,10.3,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599542413,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,181.6,90.0,0.0,1011526800000.0,10.3,0,,DEMO,RECONNECTING,0,0,-89.9,0.0,1
1570599542680,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,181.6,90.0,0.0,1011526800000.0,10.3,0,,DEMO,RECONNECTING,0,0,-89.9,0.0,1
1570599542942,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,181.6,90.0,0.0,1011526800000.0,10.3,0,,DEMO,RECONNECTING,0,0,-89.9,0.0,1
1570599543209,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,181.6,90.0,0.0,1011526800000.0,10.3,0,,DEMO,RECONNECTING,0,0,-89.9,0.0,1
1570599543463,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,181.6,90.0,0.0,1011526800000.0,10.3,0,,DEMO,RECONNECTING,0,0,-89.9,0.0,1
1570599543716,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,181.6,90.0,0.0,1011526800000.0,10.3,0,,DEMO,RECONNECTING,0,0,-89.9,0.0,1
1570599543968,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,181.6,90.0,0.0,1011526800000.0,10.3,0,,DEMO,DISCONNECTED,0,0,-89.9,0.0,1
1570599544219,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.2,155.5,0.0,1011526802000.0,10.0,0,,DEMO,DISCONNECTED,0,0,89.8,0.0,1
1570599544485,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.2,155.5,0.0,1011526802000.0,10.0,0,,DEMO,DISCONNECTED,0,0,89.8,0.0,1
1570599544739,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.2,155.5,0.0,1011526802000.0,10.0,0,,DEMO,DISCONNECTED,0,0,89.8,0.0,1
1570599544991,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.2,155.5,0.0,1011526802000.0,10.0,0,,DEMO,DISCONNECTED,0,0,89.8,0.0,1
1570599545247,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.2,155.5,0.0,1011526802000.0,10.0,0,,DEMO,DISCONNECTED,0,0,89.8,0.0,1
1570599545502,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.2,155.5,0.0,1011526802000.0,10.0,0,,DEMO,DISCONNECTED,0,0,89.8,0.0,1
1570599545755,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.2,155.5,0.0,1011526802000.0,10.0,0,,DEMO,DISCONNECTED,0,0,89.8,0.0,1
1570599546013,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.2,155.5,0.0,1011526802000.0,10.0,0,,DEMO,RECONNECTING,0,0,89.8,0.0,1
1570599546267,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.0,164.7,0.0,1011526804000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599546519,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.0,164.7,0.0,1011526804000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599546772,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.0,164.7,0.0,1011526804000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599547038,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.0,164.7,0.0,1011526804000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599547307,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.0,164.7,0.0,1011526804000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599547566,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.0,164.7,0.0,1011526804000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599547834,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.0,164.7,0.0,1011526804000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599548117,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,184.0,164.7,0.0,1011526804000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599548369,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.6,171.2,0.0,1011526806000.0,10.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599548622,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.6,171.2,0.0,1011526806000.0,10.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599548886,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.6,171.2,0.0,1011526806000.0,10.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599549149,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.6,171.2,0.0,1011526806000.0,10.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599549437,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.6,171.2,0.0,1011526806000.0,10.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599549693,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.6,171.2,0.0,1011526806000.0,10.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599549960,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,185.6,171.2,0.0,1011526806000.0,10.0,0,,DEMO,RECONNECTING,0,0,90.0,0.0,1
1570599550213,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,182.1,184.7,0.0,1011526808000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
1570599550471,33,0,23.54,0.00,0.00,12.27,0,0.0,0.000,47.5,22.1,0.000,-1,0,NaN,0,0,0,0,51.493679,-2.215966,182.1,184.7,0.0,1011526808000.0,10.0,0,,DEMO,RECONNECTING,0,0,-90.0,0.0,1
